Artifact Kind,Schema Name,Schema Path,JSON Schema,Fused,Fused ClassNames,Fused ClassName CSS Tokens
property,recognizingAuthority,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recognizingAuthority.schema.json,✅,✅,✅,✅
property,recordedAs,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recordedAs.schema.json,✅,✅,✅,✅
property,recordedAt,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recordedAt.schema.json,✅,✅,✅,✅
property,recordedIn,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recordedIn.schema.json,✅,✅,✅,✅
property,recordingOf,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recordingOf.schema.json,✅,✅,✅,✅
property,recordLabel,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recordLabel.schema.json,✅,✅,✅,✅
property,recourseLoan,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/recourseLoan.schema.json,✅,✅,✅,✅
property,referenceQuantity,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/referenceQuantity.schema.json,✅,✅,✅,✅
property,refundType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/refundType.schema.json,✅,✅,✅,✅
property,regionsAllowed,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/regionsAllowed.schema.json,✅,✅,✅,✅
property,relatedAnatomy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedAnatomy.schema.json,✅,✅,✅,✅
property,relatedCondition,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedCondition.schema.json,✅,✅,✅,✅
property,relatedDrug,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedDrug.schema.json,✅,✅,✅,✅
property,relatedLink,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedLink.schema.json,✅,✅,✅,✅
property,relatedStructure,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedStructure.schema.json,✅,✅,✅,✅
property,relatedTherapy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedTherapy.schema.json,✅,✅,✅,✅
property,relatedTo,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relatedTo.schema.json,✅,✅,✅,✅
property,releaseDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/releaseDate.schema.json,✅,✅,✅,✅
property,releasedEvent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/releasedEvent.schema.json,✅,✅,✅,✅
property,releaseNotes,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/releaseNotes.schema.json,✅,✅,✅,✅
property,releaseOf,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/releaseOf.schema.json,✅,✅,✅,✅
property,relevantSpecialty,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/relevantSpecialty.schema.json,✅,✅,✅,✅
property,remainingAttendeeCapacity,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/remainingAttendeeCapacity.schema.json,✅,✅,✅,✅
property,renegotiableLoan,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/renegotiableLoan.schema.json,✅,✅,✅,✅
property,repeatCount,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/repeatCount.schema.json,✅,✅,✅,✅
property,repeatFrequency,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/repeatFrequency.schema.json,✅,✅,✅,✅
property,representativeOfPage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/representativeOfPage.schema.json,✅,✅,✅,✅
property,requiredCollateral,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requiredCollateral.schema.json,✅,✅,✅,✅
property,requiredGender,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requiredGender.schema.json,✅,✅,✅,✅
property,requiredMaxAge,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requiredMaxAge.schema.json,✅,✅,✅,✅
property,requiredMinAge,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requiredMinAge.schema.json,✅,✅,✅,✅
property,requiredQuantity,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requiredQuantity.schema.json,✅,✅,✅,✅
property,requirements,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requirements.schema.json,✅,✅,✅,✅
property,requiresSubscription,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/requiresSubscription.schema.json,✅,✅,✅,✅
property,responsibilities,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/responsibilities.schema.json,✅,✅,✅,✅
property,restockingFee,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/restockingFee.schema.json,✅,✅,✅,✅
property,result,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/result.schema.json,✅,✅,✅,✅
property,returnFees,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnFees.schema.json,✅,✅,✅,✅
property,returnLabelSource,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnLabelSource.schema.json,✅,✅,✅,✅
property,returnMethod,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnMethod.schema.json,✅,✅,✅,✅
property,returnPolicyCategory,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnPolicyCategory.schema.json,✅,✅,✅,✅
property,returnPolicyCountry,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnPolicyCountry.schema.json,✅,✅,✅,✅
property,returnPolicySeasonalOverride,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnPolicySeasonalOverride.schema.json,✅,✅,✅,✅
property,returnShippingFeesAmount,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/returnShippingFeesAmount.schema.json,✅,✅,✅,✅
property,review,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/review.schema.json,✅,✅,✅,✅
property,reviewAspect,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/reviewAspect.schema.json,✅,✅,✅,✅
property,reviewBody,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/reviewBody.schema.json,✅,✅,✅,✅
property,reviewCount,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/reviewCount.schema.json,✅,✅,✅,✅
property,reviewedBy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/reviewedBy.schema.json,✅,✅,✅,✅
property,reviewRating,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/reviewRating.schema.json,✅,✅,✅,✅
property,reviews,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/reviews.schema.json,✅,✅,✅,✅
property,riskFactor,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/riskFactor.schema.json,✅,✅,✅,✅
property,risks,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/risks.schema.json,✅,✅,✅,✅
property,runtimePlatform,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/runtimePlatform.schema.json,✅,✅,✅,✅
property,rxcui,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/rxcui.schema.json,✅,✅,✅,✅
property,sameAs,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sameAs.schema.json,✅,✅,✅,✅
property,saturatedFatContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/saturatedFatContent.schema.json,✅,✅,✅,✅
property,scheduleTimezone,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/scheduleTimezone.schema.json,✅,✅,✅,✅
property,schemaVersion,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/schemaVersion.schema.json,✅,✅,✅,✅
property,screenshot,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/screenshot.schema.json,✅,✅,✅,✅
property,sdDatePublished,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sdDatePublished.schema.json,✅,✅,✅,✅
property,sdLicense,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sdLicense.schema.json,✅,✅,✅,✅
property,sdPublisher,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sdPublisher.schema.json,✅,✅,✅,✅
property,seasonalOverride,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/seasonalOverride.schema.json,✅,✅,✅,✅
property,seasonNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/seasonNumber.schema.json,✅,✅,✅,✅
property,secondaryPrevention,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/secondaryPrevention.schema.json,✅,✅,✅,✅
property,seeks,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/seeks.schema.json,✅,✅,✅,✅
property,seller,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/seller.schema.json,✅,✅,✅,✅
property,serialNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serialNumber.schema.json,✅,✅,✅,✅
property,seriousAdverseOutcome,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/seriousAdverseOutcome.schema.json,✅,✅,✅,✅
property,serviceArea,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceArea.schema.json,✅,✅,✅,✅
property,serviceAudience,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceAudience.schema.json,✅,✅,✅,✅
property,serviceLocation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceLocation.schema.json,✅,✅,✅,✅
property,serviceOutput,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceOutput.schema.json,✅,✅,✅,✅
property,servicePhone,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/servicePhone.schema.json,✅,✅,✅,✅
property,servicePostalAddress,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/servicePostalAddress.schema.json,✅,✅,✅,✅
property,serviceSmsNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceSmsNumber.schema.json,✅,✅,✅,✅
property,serviceType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceType.schema.json,✅,✅,✅,✅
property,serviceUrl,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/serviceUrl.schema.json,✅,✅,✅,✅
property,servingSize,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/servingSize.schema.json,✅,✅,✅,✅
property,sha256,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sha256.schema.json,✅,✅,✅,✅
property,sharedContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sharedContent.schema.json,✅,✅,✅,✅
property,shippingConditions,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/shippingConditions.schema.json,✅,✅,✅,✅
property,shippingDestination,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/shippingDestination.schema.json,✅,✅,✅,✅
property,shippingDetails,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/shippingDetails.schema.json,✅,✅,✅,✅
property,shippingOrigin,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/shippingOrigin.schema.json,✅,✅,✅,✅
property,shippingRate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/shippingRate.schema.json,✅,✅,✅,✅
property,sibling,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sibling.schema.json,✅,✅,✅,✅
property,siblings,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/siblings.schema.json,✅,✅,✅,✅
property,signDetected,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/signDetected.schema.json,✅,✅,✅,✅
property,significance,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/significance.schema.json,✅,✅,✅,✅
property,significantLink,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/significantLink.schema.json,✅,✅,✅,✅
property,significantLinks,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/significantLinks.schema.json,✅,✅,✅,✅
property,signOrSymptom,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/signOrSymptom.schema.json,✅,✅,✅,✅
property,size,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/size.schema.json,✅,✅,✅,✅
property,skills,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/skills.schema.json,✅,✅,✅,✅
property,sku,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sku.schema.json,✅,✅,✅,✅
property,slogan,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/slogan.schema.json,✅,✅,✅,✅
property,smokingAllowed,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/smokingAllowed.schema.json,✅,✅,✅,✅
property,sodiumContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sodiumContent.schema.json,✅,✅,✅,✅
property,softwareAddOn,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/softwareAddOn.schema.json,✅,✅,✅,✅
property,softwareHelp,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/softwareHelp.schema.json,✅,✅,✅,✅
property,softwareRequirements,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/softwareRequirements.schema.json,✅,✅,✅,✅
property,softwareVersion,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/softwareVersion.schema.json,✅,✅,✅,✅
property,sourceOrganization,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sourceOrganization.schema.json,✅,✅,✅,✅
property,spatial,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/spatial.schema.json,✅,✅,✅,✅
property,spatialCoverage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/spatialCoverage.schema.json,✅,✅,✅,✅
property,speakable,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/speakable.schema.json,✅,✅,✅,✅
property,specialOpeningHoursSpecification,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/specialOpeningHoursSpecification.schema.json,✅,✅,✅,✅
property,specialty,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/specialty.schema.json,✅,✅,✅,✅
property,sponsor,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sponsor.schema.json,✅,✅,✅,✅
property,spouse,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/spouse.schema.json,✅,✅,✅,✅
property,stage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/stage.schema.json,✅,✅,✅,✅
property,stageAsNumber,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/stageAsNumber.schema.json,✅,✅,✅,✅
property,startDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/startDate.schema.json,✅,✅,✅,✅
property,startOffset,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/startOffset.schema.json,✅,✅,✅,✅
property,startTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/startTime.schema.json,✅,✅,✅,✅
property,statType,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/statType.schema.json,✅,✅,✅,✅
property,status,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/status.schema.json,✅,✅,✅,✅
property,step,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/step.schema.json,✅,✅,✅,✅
property,steps,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/steps.schema.json,✅,✅,✅,✅
property,storageRequirements,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/storageRequirements.schema.json,✅,✅,✅,✅
property,streetAddress,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/streetAddress.schema.json,✅,✅,✅,✅
property,strengthUnit,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/strengthUnit.schema.json,✅,✅,✅,✅
property,strengthValue,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/strengthValue.schema.json,✅,✅,✅,✅
property,study,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/study.schema.json,✅,✅,✅,✅
property,studyLocation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/studyLocation.schema.json,✅,✅,✅,✅
property,studySubject,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/studySubject.schema.json,✅,✅,✅,✅
property,subEvent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subEvent.schema.json,✅,✅,✅,✅
property,subEvents,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subEvents.schema.json,✅,✅,✅,✅
property,subjectOf,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subjectOf.schema.json,✅,✅,✅,✅
property,subOrganization,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subOrganization.schema.json,✅,✅,✅,✅
property,subStageSuffix,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subStageSuffix.schema.json,✅,✅,✅,✅
property,subStructure,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subStructure.schema.json,✅,✅,✅,✅
property,subTrip,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/subTrip.schema.json,✅,✅,✅,✅
property,successorOf,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/successorOf.schema.json,✅,✅,✅,✅
property,sugarContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/sugarContent.schema.json,✅,✅,✅,✅
property,suggestedAge,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/suggestedAge.schema.json,✅,✅,✅,✅
property,suggestedGender,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/suggestedGender.schema.json,✅,✅,✅,✅
property,suggestedMaxAge,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/suggestedMaxAge.schema.json,✅,✅,✅,✅
property,suggestedMeasurement,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/suggestedMeasurement.schema.json,✅,✅,✅,✅
property,suggestedMinAge,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/suggestedMinAge.schema.json,✅,✅,✅,✅
property,suitableForDiet,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/suitableForDiet.schema.json,✅,✅,✅,✅
property,superEvent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/superEvent.schema.json,✅,✅,✅,✅
property,supersededBy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/supersededBy.schema.json,✅,✅,✅,✅
property,supply,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/supply.schema.json,✅,✅,✅,✅
property,supportingData,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/supportingData.schema.json,✅,✅,✅,✅
property,target,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/target.schema.json,✅,✅,✅,✅
property,targetDescription,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/targetDescription.schema.json,✅,✅,✅,✅
property,targetName,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/targetName.schema.json,✅,✅,✅,✅
property,targetPopulation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/targetPopulation.schema.json,✅,✅,✅,✅
property,targetUrl,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/targetUrl.schema.json,✅,✅,✅,✅
property,taxID,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/taxID.schema.json,✅,✅,✅,✅
property,taxonomicRange,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/taxonomicRange.schema.json,✅,✅,✅,✅
property,taxonRank,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/taxonRank.schema.json,✅,✅,✅,✅
property,teaches,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/teaches.schema.json,✅,✅,✅,✅
property,telephone,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/telephone.schema.json,✅,✅,✅,✅
property,temporal,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/temporal.schema.json,✅,✅,✅,✅
property,temporalCoverage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/temporalCoverage.schema.json,✅,✅,✅,✅
property,termCode,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/termCode.schema.json,✅,✅,✅,✅
property,termsOfService,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/termsOfService.schema.json,✅,✅,✅,✅
property,text,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/text.schema.json,✅,✅,✅,✅
property,thumbnail,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/thumbnail.schema.json,✅,✅,✅,✅
property,thumbnailUrl,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/thumbnailUrl.schema.json,✅,✅,✅,✅
property,timeRequired,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/timeRequired.schema.json,✅,✅,✅,✅
property,tocContinuation,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/tocContinuation.schema.json,✅,✅,✅,✅
property,tool,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/tool.schema.json,✅,✅,✅,✅
property,totalTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/totalTime.schema.json,✅,✅,✅,✅
property,tourBookingPage,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/tourBookingPage.schema.json,✅,✅,✅,✅
property,track,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/track.schema.json,✅,✅,✅,✅
property,tracks,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/tracks.schema.json,✅,✅,✅,✅
property,trailer,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/trailer.schema.json,✅,✅,✅,✅
property,transcript,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/transcript.schema.json,✅,✅,✅,✅
property,transFatContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/transFatContent.schema.json,✅,✅,✅,✅
property,transitTime,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/transitTime.schema.json,✅,✅,✅,✅
property,translationOfWork,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/translationOfWork.schema.json,✅,✅,✅,✅
property,translator,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/translator.schema.json,✅,✅,✅,✅
property,tripOrigin,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/tripOrigin.schema.json,✅,✅,✅,✅
property,typeOfGood,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/typeOfGood.schema.json,✅,✅,✅,✅
property,typicalAgeRange,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/typicalAgeRange.schema.json,✅,✅,✅,✅
property,typicalTest,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/typicalTest.schema.json,✅,✅,✅,✅
property,unitCode,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/unitCode.schema.json,✅,✅,✅,✅
property,unitText,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/unitText.schema.json,✅,✅,✅,✅
property,unnamedSourcesPolicy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/unnamedSourcesPolicy.schema.json,✅,✅,✅,✅
property,unsaturatedFatContent,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/unsaturatedFatContent.schema.json,✅,✅,✅,✅
property,uploadDate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/uploadDate.schema.json,✅,✅,✅,✅
property,upvoteCount,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/upvoteCount.schema.json,✅,✅,✅,✅
property,url,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/url.schema.json,✅,✅,✅,✅
property,urlTemplate,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/urlTemplate.schema.json,✅,✅,✅,✅
property,usageInfo,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/usageInfo.schema.json,✅,✅,✅,✅
property,usedToDiagnose,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/usedToDiagnose.schema.json,✅,✅,✅,✅
property,userInteractionCount,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/userInteractionCount.schema.json,✅,✅,✅,✅
property,usesDevice,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/usesDevice.schema.json,✅,✅,✅,✅
property,usesHealthPlanIdStandard,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/usesHealthPlanIdStandard.schema.json,✅,✅,✅,✅
property,utterances,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/utterances.schema.json,✅,✅,✅,✅
property,validFor,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/validFor.schema.json,✅,✅,✅,✅
property,validForMemberTier,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/validForMemberTier.schema.json,✅,✅,✅,✅
property,validFrom,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/validFrom.schema.json,✅,✅,✅,✅
property,validIn,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/validIn.schema.json,✅,✅,✅,✅
property,validThrough,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/validThrough.schema.json,✅,✅,✅,✅
property,value,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/value.schema.json,✅,✅,✅,✅
property,valueAddedTaxIncluded,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/valueAddedTaxIncluded.schema.json,✅,✅,✅,✅
property,valueReference,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/valueReference.schema.json,✅,✅,✅,✅
property,variableMeasured,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/variableMeasured.schema.json,✅,✅,✅,✅
property,variesBy,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/variesBy.schema.json,✅,✅,✅,✅
property,vatID,packages/contracts/lander-content-contract/schemas/generated-schemaorg-page-family/propertys/vatID.schema.json,✅,✅,✅,✅
