id,label,subTypeOf,equivalentClass,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/UserBlocks,UserBlocks,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserCheckins,UserCheckins,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserComments,UserComments,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserDownloads,UserDownloads,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserInteraction,UserInteraction,https://schema.org/Event,,"https://schema.org/UserBlocks, https://schema.org/UserCheckins, https://schema.org/UserComments, https://schema.org/UserDownloads, https://schema.org/UserLikes, https://schema.org/UserPageVisits, https://schema.org/UserPlays, https://schema.org/UserPlusOnes, https://schema.org/UserTweets",,https://schema.org/InteractionCounter,
https://schema.org/UserLikes,UserLikes,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserPageVisits,UserPageVisits,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserPlays,UserPlays,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserPlusOnes,UserPlusOnes,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/UserReview,UserReview,https://schema.org/Review,,,,,https://pending.schema.org
https://schema.org/UserTweets,UserTweets,https://schema.org/UserInteraction,,,,https://schema.org/InteractionCounter,
https://schema.org/VacationRental,VacationRental,https://schema.org/LodgingBusiness,,,,,
https://schema.org/VeganDiet,VeganDiet,,,,,,
https://schema.org/VegetarianDiet,VegetarianDiet,,,,,,
https://schema.org/Vehicle,Vehicle,https://schema.org/Product,,"https://schema.org/BusOrCoach, https://schema.org/Car, https://schema.org/Motorcycle, https://schema.org/MotorizedBicycle",,,
https://schema.org/Vein,Vein,https://schema.org/Vessel,,,,,
https://schema.org/VenueMap,VenueMap,,,,,,
https://schema.org/Vessel,Vessel,https://schema.org/AnatomicalStructure,,"https://schema.org/Artery, https://schema.org/LymphaticVessel, https://schema.org/Vein",,,
https://schema.org/VeterinaryCare,VeterinaryCare,https://schema.org/MedicalOrganization,,,,,
https://schema.org/VideoGallery,VideoGallery,https://schema.org/MediaGallery,,,,,
https://schema.org/VideoGame,VideoGame,"https://schema.org/Game, https://schema.org/SoftwareApplication",,,,,
https://schema.org/VideoGameClip,VideoGameClip,https://schema.org/Clip,,,,,
https://schema.org/VideoGameSeries,VideoGameSeries,https://schema.org/CreativeWorkSeries,,,,,
https://schema.org/VideoObject,VideoObject,https://schema.org/MediaObject,,https://schema.org/VideoObjectSnapshot,,,
https://schema.org/VideoObjectSnapshot,VideoObjectSnapshot,https://schema.org/VideoObject,,,,,https://pending.schema.org
https://schema.org/ViewAction,ViewAction,https://schema.org/ConsumeAction,,,,,
https://schema.org/VinylFormat,VinylFormat,,,,,,
https://schema.org/ViolenceConsideration,ViolenceConsideration,,,,,,https://pending.schema.org
https://schema.org/VirtualLocation,VirtualLocation,https://schema.org/Intangible,,,,,https://pending.schema.org
https://schema.org/VirtualRecordingDigitalSource,VirtualRecordingDigitalSource,,,,,,https://pending.schema.org
https://schema.org/Virus,Virus,,,,,,
https://schema.org/VisualArtsEvent,VisualArtsEvent,https://schema.org/Event,,,,,
https://schema.org/VisualArtwork,VisualArtwork,https://schema.org/CreativeWork,,"https://schema.org/CoverArt, https://schema.org/SequentialArt",,,
https://schema.org/VitalSign,VitalSign,https://schema.org/MedicalSign,,,,,
https://schema.org/Volcano,Volcano,https://schema.org/Landform,,,,,
https://schema.org/VoteAction,VoteAction,https://schema.org/ChooseAction,,,,,
https://schema.org/WPAdBlock,WPAdBlock,https://schema.org/WebPageElement,,,,,
https://schema.org/WPFooter,WPFooter,https://schema.org/WebPageElement,,,,,
https://schema.org/WPHeader,WPHeader,https://schema.org/WebPageElement,,,,,
https://schema.org/WPSideBar,WPSideBar,https://schema.org/WebPageElement,,,,,
https://schema.org/WantAction,WantAction,https://schema.org/ReactAction,,,,,
https://schema.org/WarrantyPromise,WarrantyPromise,"https://schema.org/StructuredValue, https://spec.edmcouncil.org/fibo/ontology/FND/Agreements/Contracts/MutualContractualAgreement",,,,,
https://schema.org/WarrantyScope,WarrantyScope,https://schema.org/Enumeration,,,,,
https://schema.org/WatchAction,WatchAction,https://schema.org/ConsumeAction,,,,,
https://schema.org/Waterfall,Waterfall,https://schema.org/BodyOfWater,,,,,
https://schema.org/WeaponConsideration,WeaponConsideration,,,,,,https://pending.schema.org
https://schema.org/WearAction,WearAction,https://schema.org/UseAction,,,,,
https://schema.org/WearableMeasurementBack,WearableMeasurementBack,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementChestOrBust,WearableMeasurementChestOrBust,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementCollar,WearableMeasurementCollar,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementCup,WearableMeasurementCup,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementHeight,WearableMeasurementHeight,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementHips,WearableMeasurementHips,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementInseam,WearableMeasurementInseam,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementLength,WearableMeasurementLength,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementOutsideLeg,WearableMeasurementOutsideLeg,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementSleeve,WearableMeasurementSleeve,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementTypeEnumeration,WearableMeasurementTypeEnumeration,https://schema.org/MeasurementTypeEnumeration,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementWaist,WearableMeasurementWaist,,,,,,https://pending.schema.org
https://schema.org/WearableMeasurementWidth,WearableMeasurementWidth,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupBig,WearableSizeGroupBig,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupBoys,WearableSizeGroupBoys,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupEnumeration,WearableSizeGroupEnumeration,https://schema.org/SizeGroupEnumeration,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupExtraShort,WearableSizeGroupExtraShort,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupExtraTall,WearableSizeGroupExtraTall,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupGirls,WearableSizeGroupGirls,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupHusky,WearableSizeGroupHusky,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupInfants,WearableSizeGroupInfants,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupJuniors,WearableSizeGroupJuniors,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupMaternity,WearableSizeGroupMaternity,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupMens,WearableSizeGroupMens,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupMisses,WearableSizeGroupMisses,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupPetite,WearableSizeGroupPetite,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupPlus,WearableSizeGroupPlus,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupRegular,WearableSizeGroupRegular,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupShort,WearableSizeGroupShort,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupTall,WearableSizeGroupTall,,,,,,https://pending.schema.org
https://schema.org/WearableSizeGroupWomens,WearableSizeGroupWomens,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemAU,WearableSizeSystemAU,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemBR,WearableSizeSystemBR,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemCN,WearableSizeSystemCN,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemContinental,WearableSizeSystemContinental,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemDE,WearableSizeSystemDE,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemEN13402,WearableSizeSystemEN13402,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemEnumeration,WearableSizeSystemEnumeration,https://schema.org/SizeSystemEnumeration,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemEurope,WearableSizeSystemEurope,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemFR,WearableSizeSystemFR,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemGS1,WearableSizeSystemGS1,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemIT,WearableSizeSystemIT,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemJP,WearableSizeSystemJP,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemMX,WearableSizeSystemMX,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemUK,WearableSizeSystemUK,,,,,,https://pending.schema.org
https://schema.org/WearableSizeSystemUS,WearableSizeSystemUS,,,,,,https://pending.schema.org
https://schema.org/WebAPI,WebAPI,https://schema.org/Service,,,,,https://pending.schema.org
https://schema.org/WebApplication,WebApplication,https://schema.org/SoftwareApplication,,,,,
https://schema.org/WebContent,WebContent,https://schema.org/CreativeWork,,https://schema.org/HealthTopicContent,,,https://pending.schema.org
https://schema.org/WebPage,WebPage,https://schema.org/CreativeWork,,"https://schema.org/AboutPage, https://schema.org/CheckoutPage, https://schema.org/CollectionPage, https://schema.org/ContactPage, https://schema.org/FAQPage, https://schema.org/ItemPage, https://schema.org/MedicalWebPage, https://schema.org/ProfilePage, https://schema.org/QAPage, https://schema.org/RealEstateListing, https://schema.org/SearchResultsPage",,,
https://schema.org/WebPageElement,WebPageElement,https://schema.org/CreativeWork,,"https://schema.org/SiteNavigationElement, https://schema.org/Table, https://schema.org/WPAdBlock, https://schema.org/WPFooter, https://schema.org/WPHeader, https://schema.org/WPSideBar",,,
https://schema.org/WebSite,WebSite,https://schema.org/CreativeWork,,,,,
https://schema.org/Wednesday,Wednesday,,,,,,
https://schema.org/WesternConventional,WesternConventional,,,,,,
https://schema.org/Wholesale,Wholesale,,,,,,
https://schema.org/WholesaleStore,WholesaleStore,https://schema.org/Store,,,,,
https://schema.org/WinAction,WinAction,https://schema.org/AchieveAction,,,,,
https://schema.org/Winery,Winery,https://schema.org/FoodEstablishment,,,,,
https://schema.org/Withdrawn,Withdrawn,,,,,,
https://schema.org/WorkBasedProgram,WorkBasedProgram,https://schema.org/EducationalOccupationalProgram,,,,,https://pending.schema.org
https://schema.org/WorkersUnion,WorkersUnion,https://schema.org/Organization,,,,,
https://schema.org/WriteAction,WriteAction,https://schema.org/CreateAction,,,,,
https://schema.org/WritePermission,WritePermission,,,,,,
https://schema.org/XPathType,XPathType,https://schema.org/Text,,,,,https://pending.schema.org
https://schema.org/XRay,XRay,,,,,,
https://schema.org/ZoneBoardingPolicy,ZoneBoardingPolicy,,,,,,
https://schema.org/Zoo,Zoo,https://schema.org/CivicStructure,,,,,
